Store_ID,State,Demand_Score,Children_%,Working_%,Elder_%,Major_Occupation,Literacy_Rate,Product_Type,Weekly_Units_Sold,Competitors,Festival_Impact,Weather_Type,Weather_Impact,Discount_Percent,Discount_Impact,Adjusted_Weekly_Units_Sold
T071,Texas,0.79,18.14,64.35,17.51,Education,93.72,Footwear,125,8,0.0,Sunny,0.0,0,0.0,125
T071,Texas,0.79,18.14,64.35,17.51,Education,93.72,Gardening,336,8,0.0,Sunny,0.0,5,0.07,360
T071,Texas,0.79,18.14,64.35,17.51,Education,93.72,Stationary,424,8,0.0,Cloudy,0.0,0,0.0,424
T071,Texas,0.79,18.14,64.35,17.51,Education,93.72,Pet_Supplies,191,8,0.0,Cloudy,0.0,0,0.0,191
T071,Texas,0.79,18.14,64.35,17.51,Education,93.72,Sports_Equipments,286,8,0.0,Sunny,0.0,10,0.15,329
T071,Texas,0.79,18.14,64.35,17.51,Education,93.72,Bedding,74,8,0.0,Rain,0.0,10,0.15,85
T071,Texas,0.79,18.14,64.35,17.51,Education,93.72,Baby_Products,339,8,0.0,Cloudy,0.0,10,0.15,390
T072,Texas,0.81,18.0,67.92,14.08,Agriculture,91.42,Footwear,116,0,0.0,Rain,0.0,0,0.0,116
T072,Texas,0.81,18.0,67.92,14.08,Agriculture,91.42,Gardening,299,0,0.0,Sunny,0.0,0,0.0,299
T072,Texas,0.81,18.0,67.92,14.08,Agriculture,91.42,Stationary,457,0,0.0,Cloudy,0.0,5,0.07,489
T072,Texas,0.81,18.0,67.92,14.08,Agriculture,91.42,Pet_Supplies,167,0,0.0,Snow,0.0,0,0.0,167
T072,Texas,0.81,18.0,67.92,14.08,Agriculture,91.42,Sports_Equipments,122,0,0.0,Sunny,0.0,0,0.0,122
T072,Texas,0.81,18.0,67.92,14.08,Agriculture,91.42,Bedding,331,0,0.0,Heatwave,0.0,0,0.0,331
T072,Texas,0.81,18.0,67.92,14.08,Agriculture,91.42,Baby_Products,453,0,0.0,Rain,0.0,10,0.15,521
T073,Texas,0.6,19.71,63.31,16.98,Education,76.82,Footwear,497,1,0.0,Sunny,0.0,0,0.0,497
T073,Texas,0.6,19.71,63.31,16.98,Education,76.82,Gardening,409,1,0.0,Sunny,0.0,20,0.3,532
T073,Texas,0.6,19.71,63.31,16.98,Education,76.82,Stationary,59,1,0.0,Cloudy,0.0,10,0.15,68
T073,Texas,0.6,19.71,63.31,16.98,Education,76.82,Pet_Supplies,260,1,0.0,Cloudy,0.0,0,0.0,260
T073,Texas,0.6,19.71,63.31,16.98,Education,76.82,Sports_Equipments,372,1,0.0,Cloudy,0.0,10,0.15,428
T073,Texas,0.6,19.71,63.31,16.98,Education,76.82,Bedding,201,1,0.0,Heatwave,0.0,5,0.07,215
T073,Texas,0.6,19.71,63.31,16.98,Education,76.82,Baby_Products,54,1,0.0,Cloudy,0.0,10,0.15,62
T074,Texas,0.66,19.26,67.51,13.23,Retail,88.76,Footwear,244,2,0.0,Sunny,0.0,0,0.0,244
T074,Texas,0.66,19.26,67.51,13.23,Retail,88.76,Gardening,491,2,0.0,Cloudy,0.0,10,0.15,565
T074,Texas,0.66,19.26,67.51,13.23,Retail,88.76,Stationary,332,2,0.0,Snow,0.0,0,0.0,332
T074,Texas,0.66,19.26,67.51,13.23,Retail,88.76,Pet_Supplies,162,2,0.0,Cloudy,0.0,20,0.3,211
T074,Texas,0.66,19.26,67.51,13.23,Retail,88.76,Sports_Equipments,320,2,0.0,Heatwave,0.0,0,0.0,320
T074,Texas,0.66,19.26,67.51,13.23,Retail,88.76,Bedding,212,2,0.0,Snow,0.0,0,0.0,212
T074,Texas,0.66,19.26,67.51,13.23,Retail,88.76,Baby_Products,154,2,0.0,Sunny,0.0,10,0.15,177
T075,Texas,0.87,16.0,66.23,17.77,Tech,93.05,Footwear,230,9,0.0,Sunny,0.0,10,0.15,264
T075,Texas,0.87,16.0,66.23,17.77,Tech,93.05,Gardening,93,9,0.0,Rain,0.0,5,0.07,100
T075,Texas,0.87,16.0,66.23,17.77,Tech,93.05,Stationary,331,9,0.0,Snow,0.0,0,0.0,331
T075,Texas,0.87,16.0,66.23,17.77,Tech,93.05,Pet_Supplies,224,9,0.0,Rain,0.0,0,0.0,224
T075,Texas,0.87,16.0,66.23,17.77,Tech,93.05,Sports_Equipments,211,9,0.0,Snow,0.0,20,0.3,274
T075,Texas,0.87,16.0,66.23,17.77,Tech,93.05,Bedding,400,9,0.0,Snow,0.0,10,0.15,460
T075,Texas,0.87,16.0,66.23,17.77,Tech,93.05,Baby_Products,483,9,0.0,Heatwave,0.0,10,0.15,555
T076,Texas,0.86,11.6,74.72,13.67,Tech,77.18,Footwear,389,10,0.0,Rain,0.0,0,0.0,389
T076,Texas,0.86,11.6,74.72,13.67,Tech,77.18,Gardening,189,10,0.0,Heatwave,0.0,0,0.0,189
T076,Texas,0.86,11.6,74.72,13.67,Tech,77.18,Stationary,181,10,0.0,Snow,0.0,5,0.07,194
T076,Texas,0.86,11.6,74.72,13.67,Tech,77.18,Pet_Supplies,136,10,0.0,Sunny,0.0,10,0.15,156
T076,Texas,0.86,11.6,74.72,13.67,Tech,77.18,Sports_Equipments,225,10,0.0,Snow,0.0,0,0.0,225
T076,Texas,0.86,11.6,74.72,13.67,Tech,77.18,Bedding,232,10,0.0,Heatwave,0.0,10,0.15,267
T076,Texas,0.86,11.6,74.72,13.67,Tech,77.18,Baby_Products,417,10,0.0,Rain,0.0,5,0.07,446
T077,Texas,0.79,11.68,80.29,8.03,Retail,87.86,Footwear,178,3,0.0,Rain,0.0,0,0.0,178
T077,Texas,0.79,11.68,80.29,8.03,Retail,87.86,Gardening,295,3,0.0,Heatwave,0.0,0,0.0,295
T077,Texas,0.79,11.68,80.29,8.03,Retail,87.86,Stationary,138,3,0.0,Rain,0.0,0,0.0,138
T077,Texas,0.79,11.68,80.29,8.03,Retail,87.86,Pet_Supplies,115,3,0.0,Cloudy,0.0,5,0.07,123
T077,Texas,0.79,11.68,80.29,8.03,Retail,87.86,Sports_Equipments,207,3,0.0,Sunny,0.0,0,0.0,207
T077,Texas,0.79,11.68,80.29,8.03,Retail,87.86,Bedding,436,3,0.0,Sunny,0.0,0,0.0,436
T077,Texas,0.79,11.68,80.29,8.03,Retail,87.86,Baby_Products,427,3,0.0,Sunny,0.0,10,0.15,491
T078,Texas,0.66,15.41,67.53,17.06,Manufacturing,91.56,Footwear,198,1,0.0,Rain,0.0,0,0.0,198
T078,Texas,0.66,15.41,67.53,17.06,Manufacturing,91.56,Gardening,389,1,0.0,Rain,0.0,0,0.0,389
T078,Texas,0.66,15.41,67.53,17.06,Manufacturing,91.56,Stationary,482,1,0.0,Snow,0.0,0,0.0,482
T078,Texas,0.66,15.41,67.53,17.06,Manufacturing,91.56,Pet_Supplies,165,1,0.0,Snow,0.0,5,0.07,177
T078,Texas,0.66,15.41,67.53,17.06,Manufacturing,91.56,Sports_Equipments,263,1,0.0,Sunny,0.0,10,0.15,302
T078,Texas,0.66,15.41,67.53,17.06,Manufacturing,91.56,Bedding,495,1,0.0,Cloudy,0.0,0,0.0,495
T078,Texas,0.66,15.41,67.53,17.06,Manufacturing,91.56,Baby_Products,421,1,0.0,Snow,0.0,10,0.15,484
T079,Texas,0.91,20.07,63.83,16.1,Education,91.47,Footwear,343,3,0.0,Snow,0.0,5,0.07,367
T079,Texas,0.91,20.07,63.83,16.1,Education,91.47,Gardening,302,3,0.0,Rain,0.0,0,0.0,302
T079,Texas,0.91,20.07,63.83,16.1,Education,91.47,Stationary,192,3,0.0,Cloudy,0.0,0,0.0,192
T079,Texas,0.91,20.07,63.83,16.1,Education,91.47,Pet_Supplies,299,3,0.0,Sunny,0.0,0,0.0,299
T079,Texas,0.91,20.07,63.83,16.1,Education,91.47,Sports_Equipments,415,3,0.0,Snow,0.0,0,0.0,415
T079,Texas,0.91,20.07,63.83,16.1,Education,91.47,Bedding,485,3,0.0,Cloudy,0.0,10,0.15,558
T079,Texas,0.91,20.07,63.83,16.1,Education,91.47,Baby_Products,351,3,0.0,Cloudy,0.0,5,0.07,376
T080,Texas,0.68,11.44,80.33,8.24,Education,87.98,Footwear,74,9,0.0,Sunny,0.0,0,0.0,74
T080,Texas,0.68,11.44,80.33,8.24,Education,87.98,Gardening,326,9,0.0,Cloudy,0.0,0,0.0,326
T080,Texas,0.68,11.44,80.33,8.24,Education,87.98,Stationary,426,9,0.0,Cloudy,0.0,0,0.0,426
T080,Texas,0.68,11.44,80.33,8.24,Education,87.98,Pet_Supplies,427,9,0.0,Cloudy,0.0,5,0.07,457
T080,Texas,0.68,11.44,80.33,8.24,Education,87.98,Sports_Equipments,438,9,0.0,Snow,0.0,0,0.0,438
T080,Texas,0.68,11.44,80.33,8.24,Education,87.98,Bedding,119,9,0.0,Sunny,0.0,5,0.07,127
T080,Texas,0.68,11.44,80.33,8.24,Education,87.98,Baby_Products,162,9,0.0,Cloudy,0.0,0,0.0,162
T081,Texas,0.97,12.05,73.0,14.95,Tech,81.32,Footwear,412,9,0.0,Cloudy,0.0,5,0.07,441
T081,Texas,0.97,12.05,73.0,14.95,Tech,81.32,Gardening,161,9,0.0,Snow,0.0,10,0.15,185
T081,Texas,0.97,12.05,73.0,14.95,Tech,81.32,Stationary,413,9,0.0,Sunny,0.0,0,0.0,413
T081,Texas,0.97,12.05,73.0,14.95,Tech,81.32,Pet_Supplies,352,9,0.0,Rain,0.0,0,0.0,352
T081,Texas,0.97,12.05,73.0,14.95,Tech,81.32,Sports_Equipments,140,9,0.0,Snow,0.0,20,0.3,182
T081,Texas,0.97,12.05,73.0,14.95,Tech,81.32,Bedding,67,9,0.0,Sunny,0.0,0,0.0,67
T081,Texas,0.97,12.05,73.0,14.95,Tech,81.32,Baby_Products,198,9,0.0,Cloudy,0.0,5,0.07,212
T082,Texas,0.64,20.87,65.35,13.78,Tech,77.68,Footwear,276,6,0.0,Sunny,0.0,0,0.0,276
T082,Texas,0.64,20.87,65.35,13.78,Tech,77.68,Gardening,263,6,0.0,Sunny,0.0,5,0.07,281
T082,Texas,0.64,20.87,65.35,13.78,Tech,77.68,Stationary,409,6,0.0,Sunny,0.0,0,0.0,409
T082,Texas,0.64,20.87,65.35,13.78,Tech,77.68,Pet_Supplies,200,6,0.0,Rain,0.0,20,0.3,260
T082,Texas,0.64,20.87,65.35,13.78,Tech,77.68,Sports_Equipments,241,6,0.0,Sunny,0.0,10,0.15,277
T082,Texas,0.64,20.87,65.35,13.78,Tech,77.68,Bedding,89,6,0.0,Rain,0.0,10,0.15,102
T082,Texas,0.64,20.87,65.35,13.78,Tech,77.68,Baby_Products,291,6,0.0,Cloudy,0.0,10,0.15,335
T083,Texas,0.74,15.15,70.68,14.17,Healthcare,82.39,Footwear,187,9,0.0,Rain,0.0,5,0.07,200
T083,Texas,0.74,15.15,70.68,14.17,Healthcare,82.39,Gardening,394,9,0.0,Cloudy,0.0,0,0.0,394
T083,Texas,0.74,15.15,70.68,14.17,Healthcare,82.39,Stationary,229,9,0.0,Cloudy,0.0,10,0.15,263
T083,Texas,0.74,15.15,70.68,14.17,Healthcare,82.39,Pet_Supplies,249,9,0.0,Rain,0.0,20,0.3,324
T083,Texas,0.74,15.15,70.68,14.17,Healthcare,82.39,Sports_Equipments,252,9,0.0,Snow,0.0,0,0.0,252
T083,Texas,0.74,15.15,70.68,14.17,Healthcare,82.39,Bedding,110,9,0.0,Heatwave,0.0,20,0.3,143
T083,Texas,0.74,15.15,70.68,14.17,Healthcare,82.39,Baby_Products,241,9,0.0,Sunny,0.0,5,0.07,258
T084,Texas,0.7,18.89,66.31,14.8,Education,76.46,Footwear,54,8,0.0,Heatwave,0.0,5,0.07,58
T084,Texas,0.7,18.89,66.31,14.8,Education,76.46,Gardening,427,8,0.0,Sunny,0.0,0,0.0,427
T084,Texas,0.7,18.89,66.31,14.8,Education,76.46,Stationary,286,8,0.0,Sunny,0.0,0,0.0,286
T084,Texas,0.7,18.89,66.31,14.8,Education,76.46,Pet_Supplies,230,8,0.0,Cloudy,0.0,0,0.0,230
T084,Texas,0.7,18.89,66.31,14.8,Education,76.46,Sports_Equipments,360,8,0.0,Sunny,0.0,0,0.0,360
T084,Texas,0.7,18.89,66.31,14.8,Education,76.46,Bedding,86,8,0.0,Sunny,0.0,5,0.07,92
T084,Texas,0.7,18.89,66.31,14.8,Education,76.46,Baby_Products,105,8,0.0,Rain,0.0,0,0.0,105
T085,Texas,0.73,24.93,62.6,12.46,Mining,79.34,Footwear,492,4,0.0,Heatwave,0.0,0,0.0,492
T085,Texas,0.73,24.93,62.6,12.46,Mining,79.34,Gardening,286,4,0.0,Rain,0.0,20,0.3,372
T085,Texas,0.73,24.93,62.6,12.46,Mining,79.34,Stationary,407,4,0.0,Sunny,0.0,0,0.0,407
T085,Texas,0.73,24.93,62.6,12.46,Mining,79.34,Pet_Supplies,398,4,0.0,Cloudy,0.0,0,0.0,398
T085,Texas,0.73,24.93,62.6,12.46,Mining,79.34,Sports_Equipments,246,4,0.0,Rain,0.0,0,0.0,246
T085,Texas,0.73,24.93,62.6,12.46,Mining,79.34,Bedding,122,4,0.0,Rain,0.0,0,0.0,122
T085,Texas,0.73,24.93,62.6,12.46,Mining,79.34,Baby_Products,108,4,0.0,Snow,0.0,10,0.15,124
T086,Texas,0.8,11.45,76.05,12.5,Agriculture,91.17,Footwear,289,10,0.0,Sunny,0.0,5,0.07,309
T086,Texas,0.8,11.45,76.05,12.5,Agriculture,91.17,Gardening,51,10,0.0,Cloudy,0.0,10,0.15,59
T086,Texas,0.8,11.45,76.05,12.5,Agriculture,91.17,Stationary,498,10,0.0,Rain,0.0,0,0.0,498
T086,Texas,0.8,11.45,76.05,12.5,Agriculture,91.17,Pet_Supplies,409,10,0.0,Rain,0.0,5,0.07,438
T086,Texas,0.8,11.45,76.05,12.5,Agriculture,91.17,Sports_Equipments,237,10,0.0,Cloudy,0.0,0,0.0,237
T086,Texas,0.8,11.45,76.05,12.5,Agriculture,91.17,Bedding,356,10,0.0,Sunny,0.0,0,0.0,356
T086,Texas,0.8,11.45,76.05,12.5,Agriculture,91.17,Baby_Products,79,10,0.0,Snow,0.0,0,0.0,79
T087,Texas,0.64,24.61,67.19,8.2,Healthcare,90.64,Footwear,316,5,0.0,Rain,0.0,0,0.0,316
T087,Texas,0.64,24.61,67.19,8.2,Healthcare,90.64,Gardening,157,5,0.0,Snow,0.0,0,0.0,157
T087,Texas,0.64,24.61,67.19,8.2,Healthcare,90.64,Stationary,381,5,0.0,Heatwave,0.0,0,0.0,381
T087,Texas,0.64,24.61,67.19,8.2,Healthcare,90.64,Pet_Supplies,472,5,0.0,Sunny,0.0,20,0.3,614
T087,Texas,0.64,24.61,67.19,8.2,Healthcare,90.64,Sports_Equipments,139,5,0.0,Heatwave,0.0,0,0.0,139
T087,Texas,0.64,24.61,67.19,8.2,Healthcare,90.64,Bedding,254,5,0.0,Heatwave,0.0,0,0.0,254
T087,Texas,0.64,24.61,67.19,8.2,Healthcare,90.64,Baby_Products,428,5,0.0,Heatwave,0.0,0,0.0,428
T088,Texas,0.63,21.33,69.39,9.28,Agriculture,93.13,Footwear,496,4,0.0,Sunny,0.0,5,0.07,531
T088,Texas,0.63,21.33,69.39,9.28,Agriculture,93.13,Gardening,497,4,0.0,Sunny,0.0,0,0.0,497
T088,Texas,0.63,21.33,69.39,9.28,Agriculture,93.13,Stationary,494,4,0.0,Cloudy,0.0,10,0.15,568
T088,Texas,0.63,21.33,69.39,9.28,Agriculture,93.13,Pet_Supplies,430,4,0.0,Snow,0.0,20,0.3,559
T088,Texas,0.63,21.33,69.39,9.28,Agriculture,93.13,Sports_Equipments,487,4,0.0,Snow,0.0,0,0.0,487
T088,Texas,0.63,21.33,69.39,9.28,Agriculture,93.13,Bedding,269,4,0.0,Cloudy,0.0,0,0.0,269
T088,Texas,0.63,21.33,69.39,9.28,Agriculture,93.13,Baby_Products,427,4,0.0,Cloudy,0.0,0,0.0,427
T089,Texas,0.74,15.19,74.41,10.39,Manufacturing,84.27,Footwear,143,2,0.0,Heatwave,0.0,5,0.07,153
T089,Texas,0.74,15.19,74.41,10.39,Manufacturing,84.27,Gardening,152,2,0.0,Cloudy,0.0,0,0.0,152
T089,Texas,0.74,15.19,74.41,10.39,Manufacturing,84.27,Stationary,272,2,0.0,Rain,0.0,0,0.0,272
T089,Texas,0.74,15.19,74.41,10.39,Manufacturing,84.27,Pet_Supplies,235,2,0.0,Snow,0.0,0,0.0,235
T089,Texas,0.74,15.19,74.41,10.39,Manufacturing,84.27,Sports_Equipments,233,2,0.0,Cloudy,0.0,5,0.07,249
T089,Texas,0.74,15.19,74.41,10.39,Manufacturing,84.27,Bedding,211,2,0.0,Rain,0.0,0,0.0,211
T089,Texas,0.74,15.19,74.41,10.39,Manufacturing,84.27,Baby_Products,296,2,0.0,Rain,0.0,0,0.0,296
T090,Texas,0.94,17.45,64.62,17.92,Healthcare,93.84,Footwear,80,10,0.0,Rain,0.0,5,0.07,86
T090,Texas,0.94,17.45,64.62,17.92,Healthcare,93.84,Gardening,101,10,0.0,Rain,0.0,5,0.07,108
T090,Texas,0.94,17.45,64.62,17.92,Healthcare,93.84,Stationary,394,10,0.0,Heatwave,0.0,10,0.15,453
T090,Texas,0.94,17.45,64.62,17.92,Healthcare,93.84,Pet_Supplies,125,10,0.0,Rain,0.0,0,0.0,125
T090,Texas,0.94,17.45,64.62,17.92,Healthcare,93.84,Sports_Equipments,434,10,0.0,Heatwave,0.0,10,0.15,499
T090,Texas,0.94,17.45,64.62,17.92,Healthcare,93.84,Bedding,488,10,0.0,Heatwave,0.0,5,0.07,522
T090,Texas,0.94,17.45,64.62,17.92,Healthcare,93.84,Baby_Products,327,10,0.0,Rain,0.0,0,0.0,327
T091,Texas,0.85,17.99,66.8,15.21,Mining,73.96,Footwear,89,7,0.0,Snow,0.0,5,0.07,95
T091,Texas,0.85,17.99,66.8,15.21,Mining,73.96,Gardening,150,7,0.0,Rain,0.0,0,0.0,150
T091,Texas,0.85,17.99,66.8,15.21,Mining,73.96,Stationary,160,7,0.0,Rain,0.0,20,0.3,208
T091,Texas,0.85,17.99,66.8,15.21,Mining,73.96,Pet_Supplies,434,7,0.0,Rain,0.0,0,0.0,434
T091,Texas,0.85,17.99,66.8,15.21,Mining,73.96,Sports_Equipments,370,7,0.0,Snow,0.0,5,0.07,396
T091,Texas,0.85,17.99,66.8,15.21,Mining,73.96,Bedding,298,7,0.0,Sunny,0.0,0,0.0,298
T091,Texas,0.85,17.99,66.8,15.21,Mining,73.96,Baby_Products,240,7,0.0,Sunny,0.0,20,0.3,312
T092,Texas,0.66,13.35,69.07,17.57,Mining,86.05,Footwear,231,1,0.0,Heatwave,0.0,0,0.0,231
T092,Texas,0.66,13.35,69.07,17.57,Mining,86.05,Gardening,475,1,0.0,Heatwave,0.0,20,0.3,618
T092,Texas,0.66,13.35,69.07,17.57,Mining,86.05,Stationary,454,1,0.0,Snow,0.0,20,0.3,590
T092,Texas,0.66,13.35,69.07,17.57,Mining,86.05,Pet_Supplies,384,1,0.0,Cloudy,0.0,0,0.0,384
T092,Texas,0.66,13.35,69.07,17.57,Mining,86.05,Sports_Equipments,258,1,0.0,Sunny,0.0,10,0.15,297
T092,Texas,0.66,13.35,69.07,17.57,Mining,86.05,Bedding,71,1,0.0,Heatwave,0.0,20,0.3,92
T092,Texas,0.66,13.35,69.07,17.57,Mining,86.05,Baby_Products,215,1,0.0,Sunny,0.0,0,0.0,215
T093,Texas,0.82,12.09,70.93,16.98,Tech,93.22,Footwear,148,7,0.0,Snow,0.0,0,0.0,148
T093,Texas,0.82,12.09,70.93,16.98,Tech,93.22,Gardening,257,7,0.0,Snow,0.0,5,0.07,275
T093,Texas,0.82,12.09,70.93,16.98,Tech,93.22,Stationary,57,7,0.0,Cloudy,0.0,0,0.0,57
T093,Texas,0.82,12.09,70.93,16.98,Tech,93.22,Pet_Supplies,239,7,0.0,Cloudy,0.0,0,0.0,239
T093,Texas,0.82,12.09,70.93,16.98,Tech,93.22,Sports_Equipments,224,7,0.0,Snow,0.0,0,0.0,224
T093,Texas,0.82,12.09,70.93,16.98,Tech,93.22,Bedding,322,7,0.0,Heatwave,0.0,0,0.0,322
T093,Texas,0.82,12.09,70.93,16.98,Tech,93.22,Baby_Products,66,7,0.0,Sunny,0.0,0,0.0,66
T094,Texas,0.78,17.59,72.08,10.33,Education,72.24,Footwear,139,9,0.0,Rain,0.0,0,0.0,139
T094,Texas,0.78,17.59,72.08,10.33,Education,72.24,Gardening,190,9,0.0,Cloudy,0.0,10,0.15,218
T094,Texas,0.78,17.59,72.08,10.33,Education,72.24,Stationary,194,9,0.0,Rain,0.0,10,0.15,223
T094,Texas,0.78,17.59,72.08,10.33,Education,72.24,Pet_Supplies,215,9,0.0,Heatwave,0.0,0,0.0,215
T094,Texas,0.78,17.59,72.08,10.33,Education,72.24,Sports_Equipments,386,9,0.0,Cloudy,0.0,5,0.07,413
T094,Texas,0.78,17.59,72.08,10.33,Education,72.24,Bedding,127,9,0.0,Rain,0.0,5,0.07,136
T094,Texas,0.78,17.59,72.08,10.33,Education,72.24,Baby_Products,478,9,0.0,Heatwave,0.0,20,0.3,621
T095,Texas,0.92,14.17,69.32,16.51,Tech,70.01,Footwear,311,1,0.0,Sunny,0.0,0,0.0,311
T095,Texas,0.92,14.17,69.32,16.51,Tech,70.01,Gardening,212,1,0.0,Heatwave,0.0,0,0.0,212
T095,Texas,0.92,14.17,69.32,16.51,Tech,70.01,Stationary,415,1,0.0,Cloudy,0.0,20,0.3,540
T095,Texas,0.92,14.17,69.32,16.51,Tech,70.01,Pet_Supplies,63,1,0.0,Snow,0.0,20,0.3,82
T095,Texas,0.92,14.17,69.32,16.51,Tech,70.01,Sports_Equipments,288,1,0.0,Sunny,0.0,10,0.15,331
T095,Texas,0.92,14.17,69.32,16.51,Tech,70.01,Bedding,121,1,0.0,Rain,0.0,10,0.15,139
T095,Texas,0.92,14.17,69.32,16.51,Tech,70.01,Baby_Products,494,1,0.0,Cloudy,0.0,0,0.0,494
T096,Texas,0.77,10.87,71.18,17.95,Education,71.62,Footwear,192,3,0.0,Snow,0.0,5,0.07,205
T096,Texas,0.77,10.87,71.18,17.95,Education,71.62,Gardening,359,3,0.0,Heatwave,0.0,0,0.0,359
T096,Texas,0.77,10.87,71.18,17.95,Education,71.62,Stationary,332,3,0.0,Snow,0.0,0,0.0,332
T096,Texas,0.77,10.87,71.18,17.95,Education,71.62,Pet_Supplies,318,3,0.0,Cloudy,0.0,10,0.15,366
T096,Texas,0.77,10.87,71.18,17.95,Education,71.62,Sports_Equipments,290,3,0.0,Cloudy,0.0,0,0.0,290
T096,Texas,0.77,10.87,71.18,17.95,Education,71.62,Bedding,464,3,0.0,Snow,0.0,0,0.0,464
T096,Texas,0.77,10.87,71.18,17.95,Education,71.62,Baby_Products,294,3,0.0,Heatwave,0.0,20,0.3,382
T097,Texas,0.7,12.67,72.42,14.92,Education,87.31,Footwear,212,4,0.0,Snow,0.0,0,0.0,212
T097,Texas,0.7,12.67,72.42,14.92,Education,87.31,Gardening,109,4,0.0,Cloudy,0.0,20,0.3,142
T097,Texas,0.7,12.67,72.42,14.92,Education,87.31,Stationary,55,4,0.0,Cloudy,0.0,20,0.3,72
T097,Texas,0.7,12.67,72.42,14.92,Education,87.31,Pet_Supplies,246,4,0.0,Rain,0.0,5,0.07,263
T097,Texas,0.7,12.67,72.42,14.92,Education,87.31,Sports_Equipments,107,4,0.0,Rain,0.0,0,0.0,107
T097,Texas,0.7,12.67,72.42,14.92,Education,87.31,Bedding,354,4,0.0,Sunny,0.0,0,0.0,354
T097,Texas,0.7,12.67,72.42,14.92,Education,87.31,Baby_Products,456,4,0.0,Cloudy,0.0,0,0.0,456
T098,Texas,0.66,19.84,63.68,16.48,Agriculture,90.28,Footwear,266,5,0.0,Rain,0.0,0,0.0,266
T098,Texas,0.66,19.84,63.68,16.48,Agriculture,90.28,Gardening,467,5,0.0,Snow,0.0,0,0.0,467
T098,Texas,0.66,19.84,63.68,16.48,Agriculture,90.28,Stationary,75,5,0.0,Heatwave,0.0,20,0.3,98
T098,Texas,0.66,19.84,63.68,16.48,Agriculture,90.28,Pet_Supplies,352,5,0.0,Snow,0.0,0,0.0,352
T098,Texas,0.66,19.84,63.68,16.48,Agriculture,90.28,Sports_Equipments,54,5,0.0,Heatwave,0.0,10,0.15,62
T098,Texas,0.66,19.84,63.68,16.48,Agriculture,90.28,Bedding,69,5,0.0,Rain,0.0,0,0.0,69
T098,Texas,0.66,19.84,63.68,16.48,Agriculture,90.28,Baby_Products,439,5,0.0,Sunny,0.0,5,0.07,470
T099,Texas,0.67,15.81,66.56,17.64,Tech,76.96,Footwear,247,3,0.0,Snow,0.0,20,0.3,321
T099,Texas,0.67,15.81,66.56,17.64,Tech,76.96,Gardening,108,3,0.0,Snow,0.0,0,0.0,108
T099,Texas,0.67,15.81,66.56,17.64,Tech,76.96,Stationary,497,3,0.0,Snow,0.0,0,0.0,497
T099,Texas,0.67,15.81,66.56,17.64,Tech,76.96,Pet_Supplies,291,3,0.0,Heatwave,0.0,5,0.07,311
T099,Texas,0.67,15.81,66.56,17.64,Tech,76.96,Sports_Equipments,195,3,0.0,Rain,0.0,10,0.15,224
T099,Texas,0.67,15.81,66.56,17.64,Tech,76.96,Bedding,437,3,0.0,Snow,0.0,5,0.07,468
T099,Texas,0.67,15.81,66.56,17.64,Tech,76.96,Baby_Products,322,3,0.0,Snow,0.0,0,0.0,322
T100,Texas,0.85,12.85,72.97,14.19,Mining,79.06,Footwear,298,4,0.0,Sunny,0.0,0,0.0,298
T100,Texas,0.85,12.85,72.97,14.19,Mining,79.06,Gardening,63,4,0.0,Sunny,0.0,20,0.3,82
T100,Texas,0.85,12.85,72.97,14.19,Mining,79.06,Stationary,62,4,0.0,Rain,0.0,20,0.3,81
T100,Texas,0.85,12.85,72.97,14.19,Mining,79.06,Pet_Supplies,440,4,0.0,Rain,0.0,0,0.0,440
T100,Texas,0.85,12.85,72.97,14.19,Mining,79.06,Sports_Equipments,433,4,0.0,Cloudy,0.0,10,0.15,498
T100,Texas,0.85,12.85,72.97,14.19,Mining,79.06,Bedding,93,4,0.0,Sunny,0.0,0,0.0,93
T100,Texas,0.85,12.85,72.97,14.19,Mining,79.06,Baby_Products,424,4,0.0,Cloudy,0.0,0,0.0,424
T101,Texas,0.84,17.49,71.85,10.66,Agriculture,74.18,Footwear,448,7,0.0,Heatwave,0.0,0,0.0,448
T101,Texas,0.84,17.49,71.85,10.66,Agriculture,74.18,Gardening,68,7,0.0,Cloudy,0.0,0,0.0,68
T101,Texas,0.84,17.49,71.85,10.66,Agriculture,74.18,Stationary,112,7,0.0,Snow,0.0,5,0.07,120
T101,Texas,0.84,17.49,71.85,10.66,Agriculture,74.18,Pet_Supplies,288,7,0.0,Cloudy,0.0,0,0.0,288
T101,Texas,0.84,17.49,71.85,10.66,Agriculture,74.18,Sports_Equipments,468,7,0.0,Rain,0.0,0,0.0,468
T101,Texas,0.84,17.49,71.85,10.66,Agriculture,74.18,Bedding,386,7,0.0,Heatwave,0.0,10,0.15,444
T101,Texas,0.84,17.49,71.85,10.66,Agriculture,74.18,Baby_Products,468,7,0.0,Snow,0.0,5,0.07,501
T102,Texas,0.74,15.92,71.49,12.59,Retail,91.98,Footwear,452,8,0.0,Cloudy,0.0,5,0.07,484
T102,Texas,0.74,15.92,71.49,12.59,Retail,91.98,Gardening,453,8,0.0,Heatwave,0.0,20,0.3,589
T102,Texas,0.74,15.92,71.49,12.59,Retail,91.98,Stationary,149,8,0.0,Heatwave,0.0,0,0.0,149
